"additionalInfo/Accesibilidad/0/Entrada accesible para personas en silla de ruedas","additionalInfo/Accesibilidad/0/Espacio accesible para personas en silla de ruedas","additionalInfo/Accesibilidad/0/Estacionamiento accesible para personas en silla de ruedas","additionalInfo/Accesibilidad/0/Sanitarios accesibles para personas en silla de ruedas","additionalInfo/Accesibilidad/1/Espacio accesible para personas en silla de ruedas","additionalInfo/Accesibilidad/1/Estacionamiento accesible para personas en silla de ruedas","additionalInfo/Accesibilidad/1/Sanitarios accesibles para personas en silla de ruedas","additionalInfo/Accesibilidad/2/Estacionamiento accesible para personas en silla de ruedas","additionalInfo/Aspectos destacados/0/Buenos productos frescos","additionalInfo/Estacionamiento/0/Estacionamiento gratuito","additionalInfo/Estacionamiento/0/Estacionamiento pagado","additionalInfo/Estacionamiento/1/Estacionamiento gratuito en la calle","additionalInfo/Estacionamiento/2/Garage de stacionamiento gratuito","additionalInfo/Información proporcionada por la empresa/0/Se identifica como mujer empresaria","additionalInfo/Opciones de servicio/0/Entrega a domicilio","additionalInfo/Opciones de servicio/0/Entrega el mismo día","additionalInfo/Opciones de servicio/0/Entrega sin contacto","additionalInfo/Opciones de servicio/0/Retiro en tienda","additionalInfo/Opciones de servicio/0/Retiros en la puerta","additionalInfo/Opciones de servicio/1/Compras en tienda","additionalInfo/Opciones de servicio/1/Entrega a domicilio","additionalInfo/Opciones de servicio/1/Entrega el mismo día","additionalInfo/Opciones de servicio/1/Para llevar","additionalInfo/Opciones de servicio/1/Retiro en tienda","additionalInfo/Opciones de servicio/2/Compras en tienda","additionalInfo/Opciones de servicio/2/Entrega el mismo día","additionalInfo/Opciones de servicio/2/Para llevar","additionalInfo/Opciones de servicio/2/Retiro en tienda","additionalInfo/Opciones de servicio/3/Compras en tienda","additionalInfo/Opciones de servicio/3/Entrega el mismo día","additionalInfo/Opciones de servicio/4/Entrega el mismo día","additionalInfo/Pagos/0/Cheques","additionalInfo/Pagos/0/Pagos móviles mediante NFC","additionalInfo/Pagos/0/Solo dinero en efectivo","additionalInfo/Pagos/0/Tarjetas de crédito","additionalInfo/Pagos/0/Tarjetas de débito","additionalInfo/Pagos/1/Pagos móviles mediante NFC","additionalInfo/Pagos/1/Solo dinero en efectivo","additionalInfo/Pagos/1/Tarjetas de crédito","additionalInfo/Pagos/1/Tarjetas de débito","additionalInfo/Pagos/2/Tarjetas de crédito","additionalInfo/Pagos/2/Tarjetas de débito","additionalInfo/Pagos/3/Tarjetas de crédito","additionalInfo/Pagos/3/Tarjetas de débito","additionalInfo/Pagos/4/Tarjetas de crédito","additionalInfo/Planificación/0/Se requiere una cita","additionalInfo/Planificación/0/Visita rápida","additionalInfo/Público usual/0/Amigable con LGBTQ+","additionalInfo/Público usual/1/Espacio seguro para personas transgénero","additionalInfo/Qué ofrece/0/Combustible diésel","additionalInfo/Qué ofrece/0/Comida","additionalInfo/Qué ofrece/0/Comida preparada","additionalInfo/Qué ofrece/0/Servicio de armado","additionalInfo/Qué ofrece/1/Gasolinera con servicio completo","additionalInfo/Qué ofrece/2/Intercambio de tanques de propano","additionalInfo/Qué ofrece/3/Lavadero de autos","additionalInfo/Reciclaje/0/Baterías","additionalInfo/Reciclaje/0/Dispositivos electrónicos","additionalInfo/Reciclaje/1/Bombillas","additionalInfo/Servicios/0/Minimercado","additionalInfo/Servicios/0/Sanitarios unisex","additionalInfo/Servicios/0/Wi-Fi","additionalInfo/Servicios/1/Sanitario","additionalInfo/Servicios/1/Tiene Wi-Fi gratis","additionalInfo/Servicios/1/Wi-Fi","additionalInfo/Servicios/2/Tiene Wi-Fi gratis","address","categories/0","categories/1","categories/2","categories/3","categoryName","cid","city","claimThisBusiness","countryCode","description","fid","googleFoodUrl","imageUrl","imagesCount","isAdvertisement","kgmid","language","location/lat","location/lng","neighborhood","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","permanentlyClosed","phone","phoneUnformatted","placeId","postalCode","price","rank","reviewsCount","reviewsDistribution/fiveStar","reviewsDistribution/fourStar","reviewsDistribution/oneStar","reviewsDistribution/threeStar","reviewsDistribution/twoStar","scrapedAt","searchPageUrl","searchString","state","street","temporarilyClosed","title","totalScore","url","website"
,,,,,,,,,,,,,,"true",,,,,,,,,"true",,"true",,,,,,,"true",,,,,,,"true","true",,,,,,"true",,,,,,,,,,,,,,,,,,,,"Cnel. Suárez 57, B7203AQA Rauch, Provincia de Buenos Aires, Argentina","Tienda de móviles",,,,"Tienda de móviles","4755507398648182209","Rauch","false","AR",,"0x9597278af8dc8bf1:0x41fef4c8872ab5c1",,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4noPEmKWoDrreJoon-YGbetCOCOpf-17x9K7y0mhncgXuC_db5-fELJ9dQaDIea7dcnNJXIh3hzCZlExmHR9iFEDWl-ZdLVJT67MC6XcZyXUKUtqAWY0F0sicRlqeippgTwiR0CT=w408-h439-k-no","8","false","/g/11nxct39hg","es-419","-36.7762959","-59.089319",,"domingo","Cerrado","lunes","9:30 AM to 8 PM","martes","9:30 AM to 8 PM","miércoles","9:30 AM to 8 PM","jueves","9:30 AM to 8:30 PM","viernes","9:30 AM to 8 PM","sábado","10 AM to 1:30 PM","false","+54 249 401-3000","+542494013000","ChIJ8Yvc-Ionl5URwbUqh8j0_kE","B7203",,"93","1","1","0","0","0","0","2025-05-19T00:05:58.900Z","https://www.google.com/maps/search/Comercio/@-36.77475129999999,-59.086666599999994,17z?hl=es-419","Comercio","Provincia de Buenos Aires","Cnel. Suárez 57","false","acsa comunicaciones","5","https://www.google.com/maps/search/?api=1&query=acsa%20comunicaciones&query_place_id=ChIJ8Yvc-Ionl5URwbUqh8j0_kE",
,,,,,,,,,,,,,,"true",,,,,,,"true",,,,,,,,,,,"true",,,,,,"true",,,"true","true",,,,"true",,,,,,,,,,,,,,,,,,,,"307, BPD, Av. San Martín, B7203 Rauch, Provincia de Buenos Aires, Argentina","Tienda de bicicletas",,,,"Tienda de bicicletas","9646072711001509825","Rauch","true","AR",,"0x95972768883fec15:0x85ddbc0608d58fc1",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9OOYlwXyoAqxJVIp9F6c8g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=289.29572&pitch=0&thumbfov=100","1","false","/g/11bbrh8538","es-419","-36.7771585","-59.0919625",,,,,,,,,,,,,,,,"false","+54 2297 44-2723","+542297442723","ChIJFew_iGgnl5URwY_VCAa83YU","B7203",,"94","9","7","1","1","0","0","2025-05-19T00:05:58.900Z","https://www.google.com/maps/search/Comercio/@-36.77475129999999,-59.086666599999994,17z?hl=es-419","Comercio","Provincia de Buenos Aires","307, BPD, Av. San Martín","false","Bicicleteria Almar","4.4","https://www.google.com/maps/search/?api=1&query=Bicicleteria%20Almar&query_place_id=ChIJFew_iGgnl5URwY_VCAa83YU",
,,,,,,,,,,,,,,"true",,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cnel. Suárez 60, B7203AQB Rauch, Provincia de Buenos Aires, Argentina","Tienda de ropa",,,,"Tienda de ropa","17239052851329803436","Rauch","true","AR",,"0x95972769abaa75cf:0xef3d6b3b5bb2a4ac",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EwUf7AgYO7nFit2GoWyMuQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=238.12813&pitch=0&thumbfov=100","1","false","/g/11lf026y75","es-419","-36.7764136","-59.0896551",,,,,,,,,,,,,,,,"false",,,"ChIJz3Wqq2knl5URrKSyWztrPe8","B7203",,"95","0",,,,,,"2025-05-19T00:05:58.900Z","https://www.google.com/maps/search/Comercio/@-36.77475129999999,-59.086666599999994,17z?hl=es-419","Comercio","Provincia de Buenos Aires","Cnel. Suárez 60","false","Rebelde's Unban Kids",,"https://www.google.com/maps/search/?api=1&query=Rebelde's%20Unban%20Kids&query_place_id=ChIJz3Wqq2knl5URrKSyWztrPe8",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,"true","true",,,,,,,,,,,,,,,,,,,,,,,,,,"ACA, Alberti 37, B7203 Rauch, Provincia de Buenos Aires, Argentina","Comercio",,,,"Comercio","3879744302742209402","Rauch","true","AR",,"0x95972768f78fb225:0x35d79ee3384b837a",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=b0axRtfu5D3siCxlLtvzIw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=68.743416&pitch=0&thumbfov=100","1","false","/g/11bbrpb6fj","es-419","-36.776933","-59.0905406",,,,,,,,,,,,,,,,"false","+54 2297 44-3016","+542297443016","ChIJJbKP92gnl5UReoNLOOOe1zU","B7203",,"96","1","0","1","0","0","0","2025-05-19T00:05:58.900Z","https://www.google.com/maps/search/Comercio/@-36.77475129999999,-59.086666599999994,17z?hl=es-419","Comercio","Provincia de Buenos Aires","ACA, Alberti 37","false","Frefa Fundacion Rauch Errad Fiebre Aftos","4","https://www.google.com/maps/search/?api=1&query=Frefa%20Fundacion%20Rauch%20Errad%20Fiebre%20Aftos&query_place_id=ChIJJbKP92gnl5UReoNLOOOe1zU",
,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,"true",,,"RP30, B7203 Rauch, Provincia de Buenos Aires, Argentina","Parada para camiones",,,,"Parada para camiones","441040010992273280","Rauch","false","AR",,"0x95972708e87eded5:0x61ee38da2edc780",,"https://lh3.googleusercontent.com/p/AF1QipOOhBXq3YDfkjC-1ZLiRX6erLZOSuKcf15R2qco=w408-h408-k-no","3","false","/g/11y49qdmhz","es-419","-36.7621556","-59.0882796",,"domingo","Cerrado","lunes","8 AM to 8 PM","martes","8 AM to 8 PM","miércoles","8 AM to 8 PM","jueves","8 AM to 8 PM","viernes","8 AM to 8 PM","sábado","8 AM to 8 PM","false","+54 249 456-2798","+542494562798","ChIJ1d5-6Agnl5URgMftoo3jHgY","B7203",,"17","0",,,,,,"2025-05-19T00:06:01.672Z","https://www.google.com/maps/search/Comercio/@-36.76098091954768,-59.086666599999994,17z?hl=es-419","Comercio","Provincia de Buenos Aires","RP30","false","San Francisco Lavadero",,"https://www.google.com/maps/search/?api=1&query=San%20Francisco%20Lavadero&query_place_id=ChIJ1d5-6Agnl5URgMftoo3jHgY",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"RP30 y acceso a, Rauch, Provincia de Buenos Aires, Argentina","Concesionario de automóviles",,,,"Concesionario de automóviles","7331813909265807651","Rauch","true","AR",,"0x959727007650157f:0x65bfd5e7a50e7923",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zdqOhPVyhkN1k9g0nEeeqA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=142.86974&pitch=0&thumbfov=100","1","false","/g/11y3kprnl1","es-419","-36.7634993","-59.0883009",,,,,,,,,,,,,,,,"false","+54 249 456-3692","+542494563692","ChIJfxVQdgAnl5URI3kOpefVv2U",,,"22","0",,,,,,"2025-05-19T00:06:03.381Z","https://www.google.com/maps/search/Comercio/@-36.76098091954768,-59.086666599999994,17z?hl=es-419","Comercio","Provincia de Buenos Aires","RP30 y acceso a","false","IVAN DÍAZ MÁQUINAS AGRÍCOLAS",,"https://www.google.com/maps/search/?api=1&query=IVAN%20D%C3%8DAZ%20M%C3%81QUINAS%20AGR%C3%8DCOLAS&query_place_id=ChIJfxVQdgAnl5URI3kOpefVv2U",
,,,,,,,,,,,,,,"true",,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,"RP30 y acceso a, B7203 Rauch, Provincia de Buenos Aires, Argentina","Tienda de repuestos para automóviles",,,,"Tienda de repuestos para automóviles","15140711218028389618","Rauch","true","AR",,"0x9597278123507a03:0xd21e9ca2455aa4f2",,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr-25nkvrkS-SQSxxrAK0-3lNxLLtvqM9-6S9hBtOVxc5dD_nLQeDCZvlmY3qb0sahruGKR0okaN3bjdZG30Bk6VgUF5O7b6PB2-n3ysu5ZSAucctevDb5avJEEMaTYZX-Ywmti=w408-h544-k-no","4","false","/g/11sjtnpddv","es-419","-36.7636433","-59.0884086",,,,,,,,,,,,,,,,"false","+54 249 447-5280","+542494475280","ChIJA3pQI4Enl5UR8qRaRaKcHtI",,,"23","1","1","0","0","0","0","2025-05-19T00:06:03.381Z","https://www.google.com/maps/search/Comercio/@-36.76098091954768,-59.086666599999994,17z?hl=es-419","Comercio","Provincia de Buenos Aires","RP30 y acceso a","false","Agrorepuestos DAZ","5","https://www.google.com/maps/search/?api=1&query=Agrorepuestos%20DAZ&query_place_id=ChIJA3pQI4Enl5UR8qRaRaKcHtI",
"true",,,,,"true",,,"true",,,,,,"true",,,,,,,"true",,,,,,,,,,,,,"true",,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,"Av. San Martín 83, B7203BPA Rauch, Provincia de Buenos Aires, Argentina","Supermercado",,,,"Supermercado","3091271381557988726","Rauch","true","AR",,"0x959727d23f8e4761:0x2ae666f17a184d76",,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrIwSFadSL03gCO_qSISNsedCl3A-vEsxm0QQfYT3Vy_qkrMpjDs-5nC0VYa2eIKw5N_3eYXUfLPqyaQw1RDwP68B0A6aciNwlGNOAXGlbJDsWIQ9loWXIyO6Jzf_sOFaXL3z_vWg=w408-h862-k-no","6","false","/g/11jn4_kc1p","es-419","-36.7790397","-59.0942454",,"domingo","Cerrado","lunes","8 AM to 9 PM","martes","8 AM to 9 PM","miércoles","8 AM to 9 PM","jueves","8 AM to 9 PM","viernes","8 AM to 9 PM","sábado","8 AM to 9 PM","false",,,"ChIJYUeOP9Inl5URdk0YevFm5io","B7203",,"27","185","121","42","5","12","5","2025-05-19T00:06:04.293Z","https://www.google.com/maps/search/Comercio/@-36.78163649022615,-59.09526552028742,17z?hl=es-419","Comercio","Provincia de Buenos Aires","Av. San Martín 83","false","Golopolis","4.5","https://www.google.com/maps/search/?api=1&query=Golopolis&query_place_id=ChIJYUeOP9Inl5URdk0YevFm5io",
,,"false",,,,,,,,,,,,"true",,,,,"true",,,,,,"true",,,,,,,"true",,,,,,"true",,,"true","true",,,,"true",,,,,,,,,,,,,,,,,,,,"Av. Matheu 74 B7203BBN, B7203BBN Rauch, Provincia de Buenos Aires, Argentina","Carnicería",,,,"Carnicería","14816919843264553567","Rauch","false","AR",,"0x9597275794a0892b:0xcda046181338625f",,"https://lh3.googleusercontent.com/p/AF1QipM59aSmqODRXnBDBqE0IybBjt1C4fDWJ33VP-ZP=w408-h306-k-no","82","false","/g/11f6y4jf12","es-419","-36.7795559","-59.0931153",,"domingo","Cerrado","lunes","8:30 AM to 12:30 PM, 5:30 to 8:30 PM","martes","8:30 AM to 12:30 PM, 5:30 to 8:30 PM","miércoles","8:30 AM to 12:30 PM, 5:30 to 8:30 PM","jueves","8:30 AM to 12:30 PM, 5:30 to 8:30 PM","viernes","8:30 AM to 12:30 PM, 5:30 to 8:30 PM","sábado","8:30 AM to 12:30 PM, 5:30 to 8:30 PM","false","+54 249 457-8111","+542494578111","ChIJK4mglFcnl5URX2I4ExhGoM0","B7203",,"28","28","25","3","0","0","0","2025-05-19T00:06:04.293Z","https://www.google.com/maps/search/Comercio/@-36.78163649022615,-59.09526552028742,17z?hl=es-419","Comercio","Provincia de Buenos Aires","Av. Matheu 74 B7203BBN","false","El Safa","4.9","https://www.google.com/maps/search/?api=1&query=El%20Safa&query_place_id=ChIJK4mglFcnl5URX2I4ExhGoM0",
,,,,,,,,,,,,,,"true",,,,,,,,,"true",,"true",,,,,,,,,"true",,,,,"true","true",,,,,,"true",,,,,,,,,,,,,,,,,,,,"Letamendi, Castelli y, Buenos Aires, Argentina","Carnicería",,,,"Carnicería","11828432017339182172","Buenos Aires","true","AR",,"0x95972775cd486d01:0xa4270840035bec5c",,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrfxAe6B7gg-hD3Zv7NMZa08Rt0LAZN3qVPmbTT8R16lJhOO4IShB6v4MhWTnMOzPEwXq9SNG44Q4SNwr43vAozdkwyqFT43MF0BgomkLbim7FtH2leGxyjb4Hk9nK91M8Ty04=w426-h240-k-no","3","false","/g/11f9xz4_9d","es-419","-36.7790477","-59.0915108",,"domingo","Cerrado","lunes","8 AM to 12 PM, 4:30 to 8 PM","martes","8 AM to 12 PM, 4:30 to 8 PM","miércoles","8 AM to 12 PM, 4:30 to 8 PM","jueves","8 AM to 12 PM, 4:30 to 8 PM","viernes","8 AM to 12 PM, 4:30 to 8 PM","sábado","8 AM to 12 PM, 4:30 to 8 PM","false","+54 443685",,"ChIJAW1IzXUnl5URXOxbA0AIJ6Q",,,"29","36","32","4","0","0","0","2025-05-19T00:06:04.293Z","https://www.google.com/maps/search/Comercio/@-36.78163649022615,-59.09526552028742,17z?hl=es-419","Comercio","Provincia de Buenos Aires","Letamendi, Castelli y","false","Da-Qui Carnicería","4.9","https://www.google.com/maps/search/?api=1&query=Da-Qui%20Carnicer%C3%ADa&query_place_id=ChIJAW1IzXUnl5URXOxbA0AIJ6Q",
,,"false",,,,,,,,,,,,"true",,,,,,,,,"true",,"true",,,,,,,,,"true",,,,,"true","true",,,,,,"true",,,,,,,,,,,,,,,,,,,,"Esquina Moreno, Alberti 199, B7203 Rauch, Provincia de Buenos Aires, Argentina","Librería","Tienda de artículos para pintura","Tienda de material escolar",,"Librería","6730828539353625196","Rauch","false","AR",,"0x9597276934164e1d:0x5d68b4e5243bf26c",,"https://lh3.googleusercontent.com/p/AF1QipPdLiVCjTky3XrnxPslXr14lTt7UJD8w7i5fyq4=w408-h270-k-no","20","false","/g/11g6w2l2xd","es-419","-36.7784697","-59.0885801",,"domingo","Cerrado","lunes","7:30 AM to 12:30 PM, 4:30 to 8:30 PM","martes","7:30 AM to 12:30 PM, 4:30 to 8:30 PM","miércoles","7:30 AM to 12:30 PM, 4:30 to 8:30 PM","jueves","7:30 AM to 12:30 PM, 4:30 to 8:30 PM","viernes","7:30 AM to 12:30 PM, 4:30 to 8:30 PM","sábado","9 AM to 12:30 PM, 5 to 8 PM","false","+54 249 406-3066","+542494063066","ChIJHU4WNGknl5URbPI7JOW0aF0","B7203",,"30","158","122","26","4","6","0","2025-05-19T00:06:04.293Z","https://www.google.com/maps/search/Comercio/@-36.78163649022615,-59.09526552028742,17z?hl=es-419","Comercio","Provincia de Buenos Aires","Esquina Moreno, Alberti 199","false","Libreria Don Carlos","4.7","https://www.google.com/maps/search/?api=1&query=Libreria%20Don%20Carlos&query_place_id=ChIJHU4WNGknl5URbPI7JOW0aF0","https://libreriasdoncarlos.mitiendanube.com/"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CASTELLI JUAN JOSE 198, C7203 Rauch, Provincia de Buenos Aires, Argentina","Proveedor de servicios de telecomunicaciones","Tienda de móviles","Compañía telefónica",,"Proveedor de servicios de telecomunicaciones","6390622915681607827","Rauch","false","AR",,"0x959727c4aabe68e5:0x58b00daeceac6093",,"https://lh3.googleusercontent.com/p/AF1QipMvwruZ3PXm6L-q5HOV73UZNrXAtv4kUSuf8u9U=w426-h240-k-no","3","false","/g/11p5pc5gwg","es-419","-36.7800323","-59.0903963",,"domingo","Cerrado","lunes","8:30 AM to 12:30 PM, 5 to 8:30 PM","martes","8:30 AM to 12:30 PM, 5 to 8:30 PM","miércoles","8:30 AM to 12:30 PM, 5 to 8:30 PM","jueves","8:30 AM to 12:30 PM, 5 to 8:30 PM","viernes","8:30 AM to 12:30 PM, 5 to 8:30 PM","sábado","9 AM to 12:30 PM","false","+54 800-123-0611","+548001230611","ChIJ5Wi-qsQnl5URk2Cszq4NsFg","C7203",,"31","62","61","1","0","0","0","2025-05-19T00:06:04.293Z","https://www.google.com/maps/search/Comercio/@-36.78163649022615,-59.09526552028742,17z?hl=es-419","Comercio","Provincia de Buenos Aires","CASTELLI JUAN JOSE 198","false","Claro Agente Oficial","5","https://www.google.com/maps/search/?api=1&query=Claro%20Agente%20Oficial&query_place_id=ChIJ5Wi-qsQnl5URk2Cszq4NsFg","http://www.claro.com.ar/"
,,,,,,,,,,,,,,"true",,,,,"true",,,,,,"true",,,,,,,,,"true",,,,,"true","true",,,,,,"true",,,,,,,,,,,,,,,,,,,,"CASTELLI, Moreno Y, B7203 Rauch, Provincia de Buenos Aires, Argentina","Tienda de móviles","Tienda de accesorios para móviles",,,"Tienda de móviles","14403148319139155185","Rauch","false","AR",,"0x959727d8b3c91239:0xc7e24315c98dccf1",,"https://lh3.googleusercontent.com/p/AF1QipPWobBXP-5vPMtlNqvOx1yW1dy44mRJ44_MDVjQ=w408-h306-k-no","147","false","/g/11fnzjj0d_","es-419","-36.7799446","-59.0905672",,"domingo","Cerrado","lunes","8:30 AM to 12:30 PM, 5 to 8:30 PM","martes","8:30 AM to 12:30 PM, 5 to 8:30 PM","miércoles","8:30 AM to 12:30 PM, 5 to 8:30 PM","jueves","8:30 AM to 12:30 PM, 5 to 8:30 PM","viernes","8:30 AM to 12:30 PM, 5 to 8:30 PM","sábado","9 AM to 12:30 PM, 6:30 to 8:30 PM","false","+54 249 432-8809","+542494328809","ChIJORLJs9gnl5UR8cyNyRVD4sc","B7203",,"32","24","19","3","0","2","0","2025-05-19T00:06:04.293Z","https://www.google.com/maps/search/Comercio/@-36.78163649022615,-59.09526552028742,17z?hl=es-419","Comercio","Provincia de Buenos Aires","CASTELLI, Moreno Y","false","Mundo Celular (Agencia Claro)","4.7","https://www.google.com/maps/search/?api=1&query=Mundo%20Celular%20(Agencia%20Claro)&query_place_id=ChIJORLJs9gnl5UR8cyNyRVD4sc",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,"Av. Matheu 136, B7203BBO Rauch, Provincia de Buenos Aires, Argentina","Zapatería",,,,"Zapatería","14912270929691786567","Rauch","true","AR",,"0x9597270068c926db:0xcef30766e6a9bd47",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=a4Pl3JYbIngPnTVmveMMQA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=222.28584&pitch=0&thumbfov=100","1","false","/g/11lv8k0nw4","es-419","-36.780302","-59.0923473",,,,,,,,,,,,,,,,"false",,,"ChIJ2ybJaAAnl5URR72p5mYH884","B7203",,"33","0",,,,,,"2025-05-19T00:06:04.293Z","https://www.google.com/maps/search/Comercio/@-36.78163649022615,-59.09526552028742,17z?hl=es-419","Comercio","Provincia de Buenos Aires","Av. Matheu 136","false","Zapateria la abuela",,"https://www.google.com/maps/search/?api=1&query=Zapateria%20la%20abuela&query_place_id=ChIJ2ybJaAAnl5URR72p5mYH884",
,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,"Av. San Martín 168, B7203 BPO, Provincia de Buenos Aires, Argentina","Panadería",,,,"Panadería","1614594686303579530","BPO","true","AR",,"0x95972766230a73bd:0x166831500d5bad8a",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8KptVBC-AdR7fWs7aWSr3Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=126.235344&pitch=0&thumbfov=100","1","false","/g/11l_8hgchh","es-419","-36.778586","-59.0932359",,,,,,,,,,,,,,,,"false",,,"ChIJvXMKI2Ynl5URiq1bDVAxaBY","B7203",,"34","0",,,,,,"2025-05-19T00:06:04.293Z","https://www.google.com/maps/search/Comercio/@-36.78163649022615,-59.09526552028742,17z?hl=es-419","Comercio","Provincia de Buenos Aires","Av. San Martín 168","false","PANADERIA La Castellana",,"https://www.google.com/maps/search/?api=1&query=PANADERIA%20La%20Castellana&query_place_id=ChIJvXMKI2Ynl5URiq1bDVAxaBY",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Letamendi, B7203 Rauch, Provincia de Buenos Aires, Argentina","Concesionario de automóviles",,,,"Concesionario de automóviles","3329028731232139650","Rauch","true","AR",,"0x95972768c464c3df:0x2e3315fe3c293982",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IWEDavpdL_EYB-CMrEJkWw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=149.9427&pitch=0&thumbfov=100","1","false","/g/11x08098j7","es-419","-36.7784352","-59.0907525",,,,,,,,,,,,,,,,"false",,,"ChIJ38NkxGgnl5URgjkpPP4VMy4",,,"35","0",,,,,,"2025-05-19T00:06:04.293Z","https://www.google.com/maps/search/Comercio/@-36.78163649022615,-59.09526552028742,17z?hl=es-419","Comercio","Provincia de Buenos Aires","Letamendi","false","VOLZONE AUTOMOTORES",,"https://www.google.com/maps/search/?api=1&query=VOLZONE%20AUTOMOTORES&query_place_id=ChIJ38NkxGgnl5URgjkpPP4VMy4",
,,,,,,,,,,,,,,"true",,,,,,,,,"true",,"true",,,,,,,"true",,,,,,"true",,,"true","true",,,,"true",,,,,,,,,,,,,,,,,,,,"Av. Matheu 299, B7203BBC Rauch, Provincia de Buenos Aires, Argentina","Tienda de repuestos para automóviles","Tienda de repuestos para coches de carreras",,,"Tienda de repuestos para automóviles","17824297710982533110","Rauch","false","AR",,"0x95972773ca7ade7d:0xf75ca054b9ec0ff6",,"https://lh3.googleusercontent.com/p/AF1QipOA5aZQDt4i1_KoqobGMnzXCbnKFL4xuKmN_ar7=w408-h306-k-no","5","false","/g/11f3s55pkl","es-419","-36.7816408","-59.0905385",,"domingo","Cerrado","lunes","9 AM to 5 PM","martes","9 AM to 5 PM","miércoles","9 AM to 5 PM","jueves","9 AM to 5 PM","viernes","9 AM to 5 PM","sábado","9 AM to 5 PM","false","+54 249 466-2133","+542494662133","ChIJfd56ynMnl5UR9g_suVSgXPc","B7203",,"36","38","30","4","0","3","1","2025-05-19T00:06:04.293Z","https://www.google.com/maps/search/Comercio/@-36.78163649022615,-59.09526552028742,17z?hl=es-419","Comercio","Provincia de Buenos Aires","Av. Matheu 299","false","Repuestos Rauch","4.7","https://www.google.com/maps/search/?api=1&query=Repuestos%20Rauch&query_place_id=ChIJfd56ynMnl5UR9g_suVSgXPc","https://repuestosrauch.com.ar/"
