title,categoryName,website,street,phone,city,state,location/lat,location/lng,totalScore,rank,imageUrl,imagesCount,reviewsCount,scrapedAt,searchString
"Nievas, Fabrica de Maquinas Agricolas",Fábrica de maquinaria agrícola,http://www.nievasargentina.com.ar/,"Ruta 226 y La Rioja, Parque Industrial Olavarria I",+54 2284 42-6829,Olavarría,Provincia de Buenos Aires,-36.8962,-60.281254,5.0,2,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nob3oNoOo4KAlmaq7-sGRB8uWhnsLXkFdqDJEyOGq7nqvEhH0ZxYaqNJv8b3BxNojoFH6MG2MmzeJBJ8V5oWMkNA4TnuFW4D1IV6V9c6KrsmBpNuT0er11BhhxVRes7G7-Qegwr=w408-h408-k-no,5.0,1,2025-06-15T23:32:14.015Z,maquinaria
Paula Anaya Negocios Inmobiliarios,Agencia inmobiliaria,https://paulaanayanegociosinmobiliarios.com.ar/,Moreno 3142,+54 2983 51-1557,Olavarría,Provincia de Buenos Aires,-36.8924507,-60.3184855,5.0,60,https://lh3.googleusercontent.com/p/AF1QipOIY18TuIzamKk2NvAnGSCei2LbhxD-delnfcSP=w426-h240-k-no,44.0,3,2025-06-15T23:32:13.568Z,venta
Liste Propiedades,Agencia inmobiliaria,,Lavalle 2955,,Olavarría,Provincia de Buenos Aires,-36.8909144,-60.3235033,4.7,51,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrhKBxI8OgAo-1KJ9obHu9C3WxLwMvgdIuErejwONnoEZG4O_A7TG4JuOwJwIoDpeCgCIzWwwUr7WD2PNGyhPS2Ta1qxFJjO41buiZyRCzCVcHHOLi19CpASfvd4LtLVz0kun4=w408-h544-k-no,3.0,3,2025-06-15T23:32:13.568Z,venta
AXION energy,Gasolinera,https://www.axionenergy.com/,Rivadavia 5141,+54 2284 42-8571,Olavarría,Provincia de Buenos Aires,-36.878381,-60.3032433,4.4,56,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq8jZGv1uD9AR1-oBAc6-Zr2Y1wUvArjxBPh17AZxlm8xm4y41pYD3WqgkSTsq4lmJiJemrx-l20f4godL6AsWhNNiLmuIAC6Kudc4tyrhEYtsRWbkmKJmzOQJ1ryWOwmwrbkYt=w408-h240-k-no,43.0,306,2025-06-15T23:32:13.568Z,venta
Torre Nativa,Edificio de apartamentos,,Rivadavia 3359,,Olavarría,Provincia de Buenos Aires,-36.8900421,-60.3178298,1.8,48,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zHdXcD6WSPyhLywsnav3gA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=333.6971&pitch=0&thumbfov=100,1.0,5,2025-06-15T23:32:13.568Z,venta
Sanitola S.A - Distribuidor mayorista y minorista en Sanitarios,Tienda de herramientas,https://www.facebook.com/sanitola.sa/,República del Líbano 2843,+54 2284 44-4180,Olavarría,Provincia de Buenos Aires,-36.8873781,-60.3134836,4.6,47,https://lh3.googleusercontent.com/p/AF1QipOuMiwm8a7uMjV5aUjxQEuTM7o44FRw7pOe0K7x=w426-h240-k-no,25.0,202,2025-06-15T23:32:13.568Z,venta
Pey Propiedades,Agencia inmobiliaria,https://www.facebook.com/PeyPropiedades,Vicente López 3236,+54 412438,Olavarría,Provincia de Buenos Aires,-36.890367,-60.3194502,3.3,45,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=aEhYQbVA84Eme0va2HvpNg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=141.01894&pitch=0&thumbfov=100,1.0,6,2025-06-15T23:32:13.568Z,venta
Inmobiliaria Notararigo de Juan Carlos Notararigo,Agencia inmobiliaria,http://notararigoweb.com.ar/,Av. del Valle 1520,+54 2284 42-5976,Olavarría,Provincia de Buenos Aires,-36.8891121,-60.3381844,3.0,54,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Ov_NcqZ75mAanPgTvbkFuA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=85.090675&pitch=0&thumbfov=100,1.0,5,2025-06-15T23:32:13.568Z,venta
GNC olavarria,Gasolinera,,"4699,, Rocha Enecait 4613",,Olavarría,Provincia de Buenos Aires,-36.8910643,-60.287307,4.1,41,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr6_vK9i4nMHxEMra9JfsSgEtNVOJLbjKfvf09q1z0I3Q_5w2HpBcuFol-52xid5gAyBi7IRgFJxpXcDrPXW-imRcQBeKloP27vV1AYbcoLYcm9e245th0Tbmc2SkjmHIyzV_g=w408-h544-k-no,37.0,676,2025-06-15T23:32:13.567Z,venta
Perera Propiedades,Agencia inmobiliaria,https://pererapropiedades.com/,Av. Ituzaingó 2756,+54 2284 68-5200,Olavarría,Provincia de Buenos Aires,-36.8861337,-60.3325752,,50,https://lh3.googleusercontent.com/p/AF1QipN92wlOpT9_pBlUzXQJqp8ToFk-ShpCIDYkJEQR=w408-h306-k-no,10.0,0,2025-06-15T23:32:13.568Z,venta
Hofu tienda,Tienda de accesorios de moda,,3163 Calle 106,,Olavarría,Provincia de Buenos Aires,-36.8799994,-60.2988626,,39,https://lh3.googleusercontent.com/p/AF1QipNwBOXkJfRjKfgk_xBXtfSk0bWC9luZdRSjfSwG=w408-h725-k-no,5.0,0,2025-06-15T23:32:12.903Z,tienda
Tiendas Tere,Tienda de ropa,,Dorrego 2624,+54 2284 73-1780,Olavarría,Provincia de Buenos Aires,-36.891445,-60.322267,3.5,38,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq-tIKdNSIiPNFFTXhrsanNy9MI3aybZsAollsBJqcb69cSBcjHuNX9RNC14G9yt1IE3rp-a-Knojiq-F2Glg01UWmoi9PtjM7TRw7LeVrK83WUENPDMR149MXydtM5HKGLtGhqjg=w506-h240-k-no,31.0,2,2025-06-15T23:32:12.903Z,tienda
El Secreto Tienda de Vinos,Tienda de vinos,http://instagram.com/elsecretotiendadevinos,Alsina 3299,+54 2284 41-0401,Olavarría,Provincia de Buenos Aires,-36.8892011,-60.3200191,4.6,37,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrcX4EFN_vfE-mW6U7kNV6r2rxJsqq_FDvj_VOflwSenVWHWrIZB__zCKWOdiQBs0nX2V872OZ7o8AE_ojsof2j4_t0p6cdHFVNDOzgWz1Dj1eZdws-4h6zQTXs6w-Vguswft1-2g=w408-h306-k-no,102.0,144,2025-06-15T23:32:12.903Z,tienda
Maquinarias Platino,Proveedor de equipos para fábricas,http://www.platinomaquinarias.com.ar/,Au L. Fortabat 6399,+54 2284 72-7245,Olavarría,Provincia de Buenos Aires,-36.9214054,-60.297651,5.0,3,https://lh3.googleusercontent.com/p/AF1QipNnHLm7HyxfIcZkO3cvN90sMcBmzsOOPoILHkYP=w425-h240-k-no,33.0,10,2025-06-15T23:32:14.015Z,maquinaria
Stagoros.veg • Alimento Artesanal,Tienda de delicatessen,https://www.instagram.com/stagoros.veg?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==,Zona Pueblo Nuevo Zona Racing Atletic Club,+54 2284 20-0047,Olavarría,Provincia de Buenos Aires,-36.882949,-60.3260263,5.0,36,https://lh3.googleusercontent.com/p/AF1QipNGfoTTbjlksXOhy6lzXImjpSW6R5sUO2Riezir=w408-h726-k-no,33.0,11,2025-06-15T23:32:12.903Z,tienda
SAYA,Tienda de ropa,http://www.facebook.com/sayaolavarria,rivadavia y juanxxIII loca1 walmart,+54 2284 41-0520,Olavarría,Provincia de Buenos Aires,-36.8804756,-60.3044289,3.6,33,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npQ16LdPWtaqKylyy6LL7vO4812VAwWJbV74VNSsV-bIgV02fuMj3AB8Sf7yKT3vdUaYy9XgdLrm03Pgy4qblndyD5gJD5dV1MVxm6aq1CuM1K7E9_R7RuSQv457pocyB3cPgY8=w408-h408-k-no,18.0,9,2025-06-15T23:32:12.903Z,tienda
Tienda El Horneto,Tienda de alimentación,,España 3781,,Olavarría,Provincia de Buenos Aires,-36.8892093,-60.3116876,,30,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6vbfuhVBG-XnkoJvSPQTeA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=321.83984&pitch=0&thumbfov=100,1.0,0,2025-06-15T23:32:12.903Z,tienda
J C - Tienda de ropa,Tienda de ropa,https://www.facebook.com/pg/JC-104014204313449/shop/?ref=page_internal,Vicente López 3333,+54 2284 45-4104,Olavarría,Provincia de Buenos Aires,-36.8895502,-60.3189101,3.5,29,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npuLKGM8f1f65fHOXpEKj378Zoe7HWeG8L2ediu_Nk3-m-lvs3DaUAnCFPcMfEQ1jT8DnclVdWlSJBPgrH9aZvPhlWwL5ku-FZumYe3ofQDHRRLVd4-0PEUaklJK_k6E_wX-YD0=w408-h306-k-no,9.0,2,2025-06-15T23:32:12.903Z,tienda
Famularo,Tienda de ropa,https://m.facebook.com/pages/FAMULARO-SA/159162330949584,Rivadavia 3024,+54 2284 42-4431,Olavarría,Provincia de Buenos Aires,-36.892554,-60.3203452,4.1,27,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nphy3Kp8YMLZ9y-f4xFdnY_wUVCVZmfkZX6bVQloXBDeWKndos9P2rsGDm8aLw2OyMcNunbW8DkgfY47A7BXLJIhmlyJYSyabFM1fxye53jvD7vgjkg_bUTh9TnXTKazYGkBiW8uw=w408-h306-k-no,8.0,403,2025-06-15T23:32:12.903Z,tienda
Matafuegos Messineo,Servicio de seguridad contra incendios,https://www.guia-dorada.com.ar/guia/aviso-messineo-recarga-y-venta-de-matafuegos-en-olavarria-buenos-aires-21220.html,Av. Ituzaingó 3145,+54 2284 41-2577,Olavarría,Provincia de Buenos Aires,-36.883394,-60.329655,4.6,42,https://lh3.googleusercontent.com/p/AF1QipNYouy3bbv9l3HJIm1HHRz8V-2JcZpJlrORYtT5=w408-h306-k-no,119.0,45,2025-06-15T23:32:13.568Z,venta
La Casa de Cristina,Tienda de lana,https://www.facebook.com/profile.php?id=100011328912061,Necochea 2745,+54 2284 41-2422,Olavarría,Provincia de Buenos Aires,-36.8913585,-60.3203013,4.6,39,https://lh3.googleusercontent.com/p/AF1QipNzZhyQCI3GnLYgH6LromkzIjmKw0qNc3gaCijP=w408-h272-k-no,10.0,7,2025-06-15T23:32:12.413Z,venta
Barrio Jardín - Monoblock 14,Edificio de apartamentos,,Av. de los Trabajadores 3799-3899,,Olavarría,Provincia de Buenos Aires,-36.8890704,-60.2986467,4.5,38,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=B2m_t1FZUBK9ZaXgc4wANg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=229.67383&pitch=0&thumbfov=100,3.0,2,2025-06-15T23:32:12.413Z,venta
Sabor Argentino,Quesería,https://deliveryolavarria.com/tienda/sabor-argentino/,Alsina 2987,+54 2284 41-2500,COO,Provincia de Buenos Aires,-36.8911418,-60.3225113,4.8,23,https://lh3.googleusercontent.com/gps-proxy/ALd4DhHQCZCX22kfJna6a0P-MFZGzDLhkkJKDhKv2Zc6RXZ7ZQeJjEhSW1JSBLlWoEyeZmYQxQkBA3Lf7u9S8PaB1_NaDdzuX9OkWeXgAfyG79ufSVuUDNLNWN4GkjVXJFzYZ89ign8dNKkeqa0dVXhX48aPhNaS130bC5xT6dvF2-wGhcqiBZTIdwgZjEb8WyIDf0xQxGo=w408-h306-k-no,3.0,10,2025-06-15T23:32:12.903Z,tienda
Luciano Paz Negocios Inmobiliarios,Agencia inmobiliaria,,Riobamba 2877,+54 2284 64-5686,Olavarría,Provincia de Buenos Aires,-36.8898948,-60.3260466,4.0,37,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qWEyUBtYzokRSgEVFbY5LQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=311.52823&pitch=0&thumbfov=100,1.0,1,2025-06-15T23:32:12.413Z,venta
Maderera Misiones,Establecimiento de venta de madera,,Rivadavia 4670&nbsp,+54 2284 44-2088,Olavarría,Provincia de Buenos Aires,-36.8814942,-60.3065134,4.6,35,https://lh3.googleusercontent.com/gps-proxy/ALd4DhGD_Vgi3u1T1bGM344Cru7FAoIKYK_Oj_A1c0TlwTOoK2R0DOQBg2sj4dx4zihfgE-xigDqEdZV3HDRh4ESSqXrL0ZZXaICmu7fhXVE8C-R4uLvETG1LAmFe1IfFyt8QZanFuh-HdEgeSJcae64XBOLSHw7Be3u-VbHLJYJD7i37mG-FhzECrDoCdHxrxGigGY9_Q=w408-h306-k-no,9.0,109,2025-06-15T23:32:12.413Z,venta
"""La Casiana Olavarria""",Tienda de productos lácteos,http://www.lacasiana.com/,Av. Colón 2498,+54 2284 67-1534,Olavarría,Provincia de Buenos Aires,-36.8879252,-60.3201289,4.6,40,https://lh3.googleusercontent.com/gps-proxy/ALd4DhHEYt_T3tvcVg1CLeaoDvIgzfSlJwdCjfqtd9Yw8DLKGeNGUSQMt317eRcEE2hs9ObMy0gJC9-ck8bwrfGpSSQYeCZXUJZ2rKV2d28IDFTaY27pM0bI4HvY0YF8QVZza2lH5LCSDxdZ6u7NprAxlmqZbXCR87NuOJgHTtKNmQft--ZYWfvhBwjidTcZh_ewbX1T_ew=w408-h306-k-no,10.0,172,2025-06-15T23:32:12.903Z,tienda
Llorente & Paz Inmobiliaria,Agencia inmobiliaria,https://llorentepazinmobiliaria.com/,Riobamba 2877,+54 9 2284 58-4666,Olavarría,Provincia de Buenos Aires,-36.8898948,-60.3260466,3.8,43,https://lh3.googleusercontent.com/p/AF1QipMxXLae7SSvvkwgSffD4DieOB25EWvZa3wnQZ4m=w408-h306-k-no,5.0,9,2025-06-15T23:32:13.568Z,venta
Telas en Pueblo Nuevo,Tienda de telas,,Necochea 2087,,Olavarría,Provincia de Buenos Aires,-36.8868868,-60.3257375,4.3,15,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npLR0KHCCwTdslvfivxdnWpjoit8KA6V-4ZDzCVwwOXBvdKSwietBYTOTiNxI1DHdiRzPzJNo2LyTsxqZqc5pk-P4hlV1-7JlWlf2L4TziZlNz2X_rd9lFpotjPU5jtCimP7lh1=w426-h240-k-no,5.0,38,2025-06-15T23:32:12.266Z,venta online
Naldo - Olavarría,Tienda de electrodomésticos,https://www.naldo.com.ar/,Vicente López 3023,+54 2284 42-2366,Olavarría,Provincia de Buenos Aires,-36.8915663,-60.321369,4.3,34,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqcWTnFNr6V8NFQhKrz-yQBdOXoip3M5eLI-FHNmT9793IqPLEQygnGa3XhrrGce84XIamu_gRJpPJAAL9PfeyYuGUEQi7bCOfpcgXFZ_8nzqoabOs0Mu0LpmL5zv0ky2Oe1QNbkg=w408-h725-k-no,52.0,330,2025-06-15T23:32:12.413Z,venta
Track Mar SACI,Proveedor de maquinaria de construcción,http://www.trackmar.com.ar/,Av. del Valle 3335,+54 2284 50-4407,B7400JWP,Provincia de Buenos Aires,-36.9011835,-60.3228008,5.0,8,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrzUqCOveJOFJQrqt98cyKAV_I_o2sFZQqzhqjUagioh1O03RS-tCjA8LE-tZ8ntf8qg5WOLd3b6a36ubymSKo5d9DO-ohA0gd6Wa9BbzAnStkZh4VuZ5VLRRNRLTdBS0GjDM7oMg=w408-h306-k-no,3.0,4,2025-06-15T23:32:14.015Z,maquinaria
MaxiCell,Tienda de móviles,https://maxicellolavarria.empretienda.com.ar/,Rivadavia 3119,+54 2284 41-7695,Olavarría,Provincia de Buenos Aires,-36.8915875,-60.3197939,4.4,14,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noSH-xCf2Mk7Aayi_CV8s3SpNqeQgxAQhb9gmUL8OUnLm9u_yPQ2W7rb9qTMj7jv4WIbDBHPwg7sibWT7PPBNNkBhAgddYUWBQ-1qT4tB7ut9NPliAdmR1-4P53wCtv9vYCOiIA=w408-h544-k-no,3.0,61,2025-06-15T23:32:12.266Z,venta online
Textil Rivadavia,Tienda de telas,,Rivadavia 3042,,Olavarría,Provincia de Buenos Aires,-36.8923628,-60.3201831,3.9,11,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npebG-oqylf0nGzrFphhpXRRWF7ZhTVjxgpibkDxRGaihzKKmER20DvJA8lvkKXU2sH4dzOQKDxt5Idbw-hhX2Pcko6mvMtwDiMladSB_HGOqUvMGaxZ_ovV_bBsf73sODVxohRtg=w408-h306-k-no,7.0,7,2025-06-15T23:32:12.265Z,venta online
Anita Fernández,Tienda de ropa,,Necochea 3262,+54 2284 20-2364,Olavarría,Provincia de Buenos Aires,-36.8949974,-60.3161222,4.8,10,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqarYMZ_jUlS8aBegbKbxESm1iqbVGeh1xb-xxU-IwwST8j-uEqJ00WCDUM7D6q28xQXi4KwfW1wdjEDH7Rb3FrwIKz2vQ1qvWpiUXLRgrzAWI5m0pc_gMeEFGgWMuwallQBz0=w408-h345-k-no,35.0,15,2025-06-15T23:32:12.265Z,venta online
Todo Cuotas S.A.,Tienda de electrónica,,Lamadrid 2231,+54 2284 42-8105,CZY,Provincia de Buenos Aires,-36.898768,-60.3255093,4.6,9,https://lh3.googleusercontent.com/gps-proxy/ALd4DhHX_0BlnH6roqiyXFh4eY4wnjXoizjcjqwRMaRpxxDC7wa-btrF81LBEwD8WJUXlr16p89y-lRZNq4tlgFHDnEZo0wqUO6UQs9y4sN3quMF8Y59tG1AwSnyQrNv_O8QCpmzn6M6P_iZHpc8XHT2M4-BoRPyMahsqD3VXGR4QH_zm7k6AJO_sJrMz_1qp0hV1ZBbbkk=w408-h306-k-no,4.0,9,2025-06-15T23:32:12.265Z,venta online
Tecnocentro Group,Tienda de móviles,https://www.instagram.com/tecnocentrogroup/?hl=es-la,Rivadavia 3065,+54 2284 69-6949,Olavarría,Provincia de Buenos Aires,-36.8920088,-60.3203189,4.7,7,https://lh3.googleusercontent.com/p/AF1QipOCdLiOyNfQB58LCXjdTsNRyDE-whKRZub93GLw=w533-h240-k-no,21.0,26,2025-06-15T23:32:12.265Z,venta online
Duwen Maipu,Mercería,,Maipú 3144,+54 2284 41-5750,Olavarría,Provincia de Buenos Aires,-36.8868949,-60.3251985,4.8,2,https://lh3.googleusercontent.com/p/AF1QipPi0T2UmQoNS0NGIpnBcnpDcgC9fujkJy-TKDrz=w408-h406-k-no,15.0,6,2025-06-15T23:32:12.265Z,venta online
Telemundo,Tienda de móviles,,Necochea 2893,+54 2284 41-7777,Olavarría,Provincia de Buenos Aires,-36.892333,-60.319047,4.5,1,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nriEdeoxjHNDCiRW6FHlRJhUP0P5Qufbja5I61FOsO_Nz4kXyL-UzNQQwN3ArvgGVz9rtkhzC_jKELLEUth1uGt75miS9AngAP2xsu6aXDjD1k-oaI0TbIeg3ZsS28Q9ImtKhc=w408-h544-k-no,3.0,20,2025-06-15T23:32:12.264Z,venta online
"Autoservicio ""Lo de Rodo""",Tienda de alimentación,,Av. Domingo Faustino Sarmiento 3992,,Olavarría,Provincia de Buenos Aires,-36.8937988,-60.302675,3.0,20,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noEou76KgW9lwTZ6vu3_74mXpPyjtDsQvqDjxnsWeOUz526NCa5d-Xe9HysrLsPSseT602ZOv_Ee7GDA9tayQ1auVLoUuylGC_Kh--h8CGnFV_g3aH0YyQ0xFx8cquKDzNvxGUrHw=w408-h337-k-no,2.0,1,2025-06-15T23:32:11.548Z,tienda
Kiosko y Almacén Díaz Rosana,Tienda de alimentación,,"Club Atlético Pueblo Nuevo, Maipú 3198",+54 9 2284 21-8567,Olavarría,Provincia de Buenos Aires,-36.886627,-60.324885,5.0,19,https://lh3.googleusercontent.com/gps-proxy/ALd4DhGEPliq62MAkUjb13uy9g5LHIv8C4LSvsynd-fLRB6wgX12bIkc1lhm3DCLODtaf4XcVV1Ik2ORSPIknqN0OLUuc8qa6h7lmA3E1slA6HiEwCVGj_TezxxgumosYBEGx57MEcGxB6GYqp_M0mAI19H2VMI1BqUzzz2WEuFV2m1xtMGlS3VaJGWp3W6rQkvPyUKw-a0=w408-h306-k-no,2.0,3,2025-06-15T23:32:11.548Z,tienda
"Super Kiosko ""Dante""",Tienda de golosinas,,Cnel. Suárez 2301,+54 223 454-8755,Gran Buenos Aires,Provincia de Buenos Aires,-36.8917323,-60.3280939,5.0,17,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFfjr212Su720tEAwHHU_8BBVWo6EKlhEFv9ZvRMdaWJu77FWrudi3qkeJMWxlvdoA3YhkJkxeO4AflmI_cPhMtMvLcDUvPnP0MSp6ayIK-64G8of5utiq6ih76mU4T7926Py56YeH1VEj04MzhC0HHUmbET1aJ_Or8I-8YOCl2fM9HNp9AQbdgzm1wUm2pDnCA_FQ=w408-h306-k-no,3.0,1,2025-06-15T23:32:11.548Z,tienda
Maxi Kiosco New City,Tienda de alimentación,,España 3801,+54 2284 67-5079,DFE,Provincia de Buenos Aires,-36.8901795,-60.3142645,4.0,16,https://lh3.googleusercontent.com/gps-proxy/ALd4DhGTTR6RjfQHIwpd4jKfBvSHngD8R2WL34CFnKpHXpIYZsPgnQj5bgI-tMI7K8-uy3pekAlZTtqPrm1l7tbMBZVmQj6KriafoN3F8RAoS0WJl4jnMsCu9dY_ekdG5BMmqKXf2CACYHM-QLtsXv5zZtnJZIiuycJ3YJA1-MU-zdBQoe_ekRT4Grn8oTvEZfJKN7Gmjeg=w408-h306-k-no,4.0,1,2025-06-15T23:32:11.548Z,tienda
Minimercado Cristian,Tienda de alimentación,,España 3598,,Olavarría,Provincia de Buenos Aires,-36.8906132,-60.3131532,4.7,15,https://lh3.googleusercontent.com/gps-proxy/ALd4DhH3gIWNLU3-JS8heymRToYUyVSu21cfs91Bjjdgs4CDOb1TV5XU_2ROPXgF5rc-ORtVhZkpln0D2C8tS8a79gvAXfdfC4adGRpBGiGVwB2FxQ7Vl2EEmS5no_y5ZQEOM1LfFje5ZzZzN0kObLq8y8WVdFgB_XqoRnhb339gMvFDUJJ37tVDmr0IS7p9_kJHK3vi0w=w408-h306-k-no,5.0,3,2025-06-15T23:32:11.548Z,tienda
Katrina,Supermercado,,Av. Alberdi,+54 2284 57-5415,Olavarría,Provincia de Buenos Aires,-36.8796149,-60.335099,5.0,14,https://lh3.googleusercontent.com/gps-proxy/ALd4DhHYmb2QXdv44I1fR79y_KVOstWTahxODOKbxwjmYCGfxnWKjRHGP75LW6u8MFE-neEZUZpPFgnJrZpyHpz-pSWIc5zwvt3JNqTyP3RM39SB30MayYKFARMa8CvdxOg6y-yAVDX5OTZScDhtaz8xx0BMCfRUnhICM118Ur398KUJcJbySUzQvj-SUP7sbNbDrRX_BpQ=w408-h306-k-no,2.0,2,2025-06-15T23:32:11.548Z,tienda
Despensa Pina,Tienda de alimentación,,Grimaldi 1745,+54 2284 42-0512,Gran Buenos Aires,Provincia de Buenos Aires,-36.875949,-60.3174794,,13,https://lh3.googleusercontent.com/gps-proxy/ALd4DhEDjyC5G2Cl_nhArbYY6CVmMaLvwxDabxLeWU0zIE3WTxjI4oGzw5cEqz_2BJ_M0DwkG_8U_6F7ZvpTn9ei5DmUuHNw3ujG7pVgSE_BHwo7N4DaYLLyMnKsBdPyI4Y4hsyXT495tY82ZxiLkAtm5xZscHv9SANOiKVv2zVaXC8fatGiBmsdaZQDaIRKcsRhJwNEK7Q=w408-h306-k-no,4.0,0,2025-06-15T23:32:11.548Z,tienda
Kiosco Reyes,Tienda de alimentación,,Av. Colón 1758,+54 220 944-0894,Olavarría,Provincia de Buenos Aires,-36.882994,-60.3261593,5.0,12,https://lh3.googleusercontent.com/gps-proxy/ALd4DhH5FwtI6hFW2L3BFRPE_hVr2Y7HO5cBtRUop_KeIVFDJW_o-4caa70mQiTlsAHWTCO213dxqPmL3X60QCufZ8vAm_mjCRiwHUdywfSSPgpZLiPMWZGSh3UpqS1pPkYrm7prQ1yiIj8fY7hs6zmcYD9M2f7AIYd_ryuDgmFODfTDJMkUX3FayRVPKARlo_tr0wSEAas=w408-h306-k-no,6.0,2,2025-06-15T23:32:11.548Z,tienda
Mercadito Adrian,Tienda de alimentación,,Av. Alberdi,+54 2284 68-9321,Olavarría,Provincia de Buenos Aires,-36.8783122,-60.333403,5.0,11,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFUa2Ti4XY7Qqd711S-dAX8HDEUvFf_8voCHooLKb8WFhoS1BAr72oMK4FqpSGNMnmHteUGCBBCGN-I-T4WhOJWwxwp2-1O3wfRtfX5_X_-ln-qpn8dDVGnIgBeZI4eG-z6w8Oyhyf6HNezek1-ggtGqrkyFy6Uh52jZ0aq2YTv7cudL9lflC1F_HRMalnl-lSjmYI=w408-h306-k-no,3.0,1,2025-06-15T23:32:11.548Z,tienda
"Minimercado ""Lo de Sosita""",Almacén,,Cerrito 4115,+54 2284 30-0138,Olavarría,Provincia de Buenos Aires,-36.8807725,-60.316336,4.3,10,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqT6FsPO26NGjx2R7x6BUFGLHuABx7oZurnsz5AR6givQdUlNIEFoQk419R4oMW2i-WrBr23CD5iMHd27kO-6Pb0WHFon-x69uUvqcwCV7L7KlXaucl85y_pwbAzBwOeljnDaEw=w408-h306-k-no,10.0,3,2025-06-15T23:32:11.548Z,tienda
Vieira Daniel G,Tienda de alimentación,,Suárez 2113,+54 2284 42-7370,Olavarría,Provincia de Buenos Aires,-36.8839989,-60.3089981,,9,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TITP7iRT3SqtSKelRwcWfw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=49.02158&pitch=0&thumbfov=100,1.0,0,2025-06-15T23:32:11.548Z,tienda
Kiosco Enzo,Kiosco,,"KWD Olavarría AR, Belgrano 2268",+54 2284 41-0045,Olavarría,Provincia de Buenos Aires,-36.8896123,-60.3261484,4.1,8,https://lh3.googleusercontent.com/p/AF1QipN6vo7r4j0zkAmbfWw8w1MDX64Ehea3DzrCwEiG=w426-h240-k-no,16.0,9,2025-06-15T23:32:11.548Z,tienda
La Mona Lisa,Kiosco,,Belgrano 2438,+54 2284 60-5222,Olavarría,Provincia de Buenos Aires,-36.8908913,-60.3245889,,7,https://lh3.googleusercontent.com/gps-proxy/ALd4DhEvqa86RmpB854FYBoU1odDdyqANcUUDD8QogCWaM9DXKB45zOG0Oo7PlCmqS8GGgCrKf6HxvN4lc7YijXWUeXk7PjyX1PHmCGDL0ip6sYjNqM9ReZNlYQsQ_YO38OvpNoDEesomvOEQRxQ95SSiyWEt7kOEZdeEDEUMJwbSZXBVySNpk_q7t8P5KgJW2W7Kua0HwQ=w408-h306-k-no,2.0,0,2025-06-15T23:32:11.548Z,tienda
Maxikiosko Lavalle,Tienda de alimentación,,Lavalle 2715,+54 2284 41-5660,Olavarría,Provincia de Buenos Aires,-36.8922178,-60.3255492,,6,https://lh3.googleusercontent.com/gps-proxy/ALd4DhGyoDyrc1503tONmP3gAeQDyrbXOtlyZ2y_Lkf2ICsZ6XtCiPGOn0jO2ERf7dhGrUk-SzBZK1RotOFAqo8_nTcCJhL2Lom_c-dYs3P5e6111fwBstC8sS22fVbJLqtHlYh1v_LtY5emkz46vPjhdBi1RMJVnkAh5SCnW62oUS_FzHuspiSvKMfggu8WOeYNdwy2ccY=w408-h306-k-no,5.0,0,2025-06-15T23:32:11.548Z,tienda
